R1/A	R2/A	???	???	V(cm-1)		mu(z) Debye(?)
0.65	0.55	0.40267	0.46397	59389.43158	-0.298581574
0.65	0.6	0.40291	0.42478	50650.66341	-0.164214167
0.65	0.65	0.40358	0.40358	42764.66854	3.00852E-07
0.65	0.7	0.40492	0.39124	35913.99132	0.175296191
0.65	0.75	0.4067	0.38375	30071.64621	0.354562372
0.65	0.8	0.40885	0.37914	25136.95006	0.534562668
0.65	0.85	0.41119	0.37626	20991.87083	0.713621352
0.65	0.9	0.41375	0.37449	17522.92202	0.890897631
0.65	0.95	0.41635	0.37342	14628.67178	1.06578143
0.65	1	0.41904	0.37281	12221.26313	1.238079066
0.65	1.05	0.42168	0.37252	10225.594	1.407472994
0.65	1.1	0.42431	0.37241	8577.74842	1.574019794
0.65	1.15	0.42686	0.37244	7223.358221	1.737560374
0.65	1.2	0.42932	0.37252	6116.139955	1.898234752
0.65	1.25	0.43165	0.37266	5216.6733	2.055942937
0.65	1.3	0.43389	0.37281	4491.395176	2.210891983
0.65	1.35	0.43598	0.37296	3911.772019	2.363036753
0.65	1.4	0.43795	0.37309	3453.603269	2.512583193
0.65	1.45	0.43977	0.3732	3096.422021	2.659534026
0.65	1.5	0.44147	0.37328	2822.96777	2.804080291
0.65	1.55	0.44303	0.37333	2618.715945	2.946260038
0.65	1.6	0.44449	0.3734	2471.459873	3.08620404
0.65	1.65	0.44578	0.37335	2370.932596	3.224091184
0.65	1.7	0.44701	0.37338	2308.507955	3.359884031
0.65	1.75	0.44806	0.37326	2276.904943	3.493871628
0.65	1.8	0.44907	0.37325	2270.010578	3.625946739
0.65	1.85	0.44993	0.3731	2282.667707	3.756405045
0.65	1.9	0.45072	0.37298	2310.570598	3.885196931
0.65	1.95	0.45144	0.37287	2350.125111	4.012420713
0.65	2	0.45213	0.37282	2398.362104	4.138138891
0.65	2.05	0.45265	0.37261	2452.829501	4.262561032
0.65	2.1	0.45317	0.37248	2511.541914	4.385584781
0.65	2.15	0.45363	0.37233	2572.879404	4.50738196
0.65	2.2	0.45404	0.3722	2635.539737	4.627932488
0.65	2.25	0.4544	0.37204	2698.484698	4.747365359
0.65	2.3	0.45472	0.37191	2760.895084	4.865650251
0.65	2.35	0.45501	0.37175	2822.13638	4.982911429
0.65	2.4	0.45526	0.37162	2881.726769	5.099128025
0.65	2.45	0.45549	0.37148	2939.31278	5.214398711
0.65	2.5	0.45569	0.37136	2994.646006	5.328722062
0.65	2.55	0.45587	0.37122	3047.56458	5.442173468
0.65	2.6	0.45603	0.37109	3097.976136	5.554784826
